Frame,Reward,Avg_Reward_Last_1000,Avg_Reward_Last_10000,Avg_Reward_All,Time_Elapsed
3314,1.1245913161630787,1.120346256213109,null,1.12,04:23:16
3315,1.1458540006383076,1.1204944817453748,null,1.12,04:23:21
3316,1.1580014456413341,1.1206438543146264,null,1.12,04:23:26
3317,1.1591498340327417,1.1207924082755536,null,1.12,04:23:30
3318,1.171404890271536,1.120935721996066,null,1.12,04:23:35
3319,1.2039896461412867,1.1210994670603038,null,1.12,04:23:40
3320,1.2141875541538103,1.1212680206620995,null,1.12,04:23:44
3321,1.2262658687596832,1.1214352415381486,null,1.12,04:23:49
3322,1.2345876604926607,1.121598060042033,null,1.12,04:23:54
3323,1.2406290423038495,1.1217554018604117,null,1.12,04:23:59
3324,1.2466586884638053,1.1219001604328562,null,1.12,04:24:03
3325,1.2536489470518213,1.1220319663673946,null,1.12,04:24:09
3326,1.2510056871931559,1.122146192885213,null,1.12,04:24:13
3327,1.2597510328926267,1.122252382130388,null,1.12,04:24:18
3328,1.259903932383768,1.1223584966831288,null,1.12,04:24:23
3329,1.2633811059217914,1.1224486621095662,null,1.12,04:24:28
3330,1.2701636309189999,1.1225385571814446,null,1.12,04:24:32
3331,0.9595441539598712,1.1223162051361655,null,1.12,04:24:39
3332,0.9721991471607646,1.1221048444459736,null,1.12,04:24:44
3333,0.980182854815946,1.1218922865381054,null,1.12,04:24:48
3334,0.9981066863740805,1.1216922467510866,null,1.12,04:24:53
3335,1.0125544062522678,1.1215065451795436,null,1.12,04:24:58
3336,1.034879794880832,1.1213427970013952,null,1.12,04:25:03
3337,1.0489509026409858,1.1211914559399898,null,1.12,04:25:07
3338,1.0641352103372776,1.121050132690627,null,1.12,04:25:12
3339,1.0840390952771408,1.120924160105477,null,1.12,04:25:17
3340,1.0958972469636457,1.1208098708441585,null,1.12,04:25:22
3341,1.110315280915708,1.120958386494738,null,1.12,04:25:26
3342,1.120240508958057,1.1211214132307126,null,1.12,04:25:31
3343,1.149103980161938,1.1213034109609858,null,1.12,04:25:36
3344,1.1668225142624862,1.121493910350965,null,1.12,04:25:41
3345,1.189084593239842,1.1216956757780558,null,1.12,04:25:46
3346,1.1954808561607868,1.121884167405647,null,1.12,04:25:50
3347,1.1974510370546307,1.1220617989106227,null,1.12,04:25:55
3348,1.2022286391892263,1.1222407723481647,null,1.12,04:26:00
3349,1.2144838038903791,1.1224167530673717,null,1.12,04:26:05
3350,1.2196909526766804,1.1225759792039753,null,1.12,04:26:09
3351,1.2273184347497863,1.1227385279975826,null,1.12,04:26:14
3352,1.2397655270928398,1.1228924101050315,null,1.12,04:26:19
3353,1.2492799412661477,1.1230506081475347,null,1.12,04:26:23
3354,1.2625342765509786,1.1231975917667805,null,1.12,04:26:28
3355,1.2757185130939526,1.1233280468595273,null,1.12,04:26:33
3356,1.27489863239484,1.1234491524781993,null,1.12,04:26:38
3357,1.2844648344785694,1.1235687018666158,null,1.12,04:26:43
3358,1.2862321491210404,1.1236825625063542,null,1.12,04:26:47
3359,1.286481363669875,1.123790819462578,null,1.12,04:26:52
3360,1.288408426577569,1.1238872695397948,null,1.12,04:26:57
3361,0.95721048325211,1.1236479458717203,null,1.12,04:27:04
3362,0.9661195733744486,1.123416351238867,null,1.12,04:27:09
3363,0.9772289572305732,1.1231887515545602,null,1.12,04:27:14
3364,0.9816544632941018,1.1229674839050272,null,1.12,04:27:18
3365,0.98877018602084,1.1227530016532994,null,1.12,04:27:23
3366,1.010424027318482,1.122557314188371,null,1.12,04:27:28
3367,1.0282987961196612,1.1223760764059796,null,1.12,04:27:33
3368,1.0444213462699439,1.1222071689110047,null,1.12,04:27:37
3369,1.0522342590374247,1.1220432897554622,null,1.12,04:27:42
3370,1.0770932585519564,1.1218930015546529,null,1.12,04:27:47
3371,1.0972987267876664,1.1220267372242028,null,1.12,04:27:52
3372,1.1148182013694194,1.1221614064443317,null,1.12,04:27:56
3373,1.125053693698258,1.1223006009191496,null,1.12,04:28:01
3374,1.13640808626343,1.1224341800378999,null,1.12,04:28:06
3375,1.1638941198058697,1.1225759433203621,null,1.12,04:28:11
3376,1.1676076546962302,1.1227130019618778,null,1.12,04:28:16
3377,1.1715850737884155,1.1228425426922028,null,1.12,04:28:20
3378,1.1782988239370566,1.122977913428537,null,1.12,04:28:25
3379,1.1939569354276234,1.1231150391164777,null,1.12,04:28:30
3380,1.203890564318166,1.12325126056615,null,1.12,04:28:35
3381,1.2134436177023245,1.1233773082274356,null,1.12,04:28:39
3382,1.2253188208550814,1.1234994307638122,null,1.12,04:28:44
3383,1.2386953806303307,1.123633007874042,null,1.12,04:28:49
3384,1.2422603714620477,1.123760741381448,null,1.12,04:28:53
3385,1.2432684789076025,1.1238782105261491,null,1.12,04:28:58
3386,1.2452308282942581,1.1239918653018968,null,1.12,04:29:03
3387,1.2547237513136014,1.124105074623151,null,1.12,04:29:08
3388,1.261411009336557,1.1242210369387724,null,1.12,04:29:12
3389,1.2699291534741413,1.124333302936774,null,1.12,04:29:17
3390,1.2731959913827269,1.1244204373540656,null,1.12,04:29:22
3391,0.9551043171296807,1.1241772113704458,null,1.12,04:29:29
3392,0.9680183001556397,1.1239402036086952,null,1.12,04:29:34
3393,0.9784733552757592,1.123704426487874,null,1.12,04:29:39
3394,0.9893325884550261,1.1234707876471146,null,1.12,04:29:43
3395,1.001622420612971,1.123248331593557,null,1.12,04:29:48
3396,1.0017173608844305,1.1230292433114148,null,1.12,04:29:53
3397,1.0138826984694744,1.1228252050397223,null,1.12,04:29:57
3398,1.02949002965783,1.1226246328781646,null,1.12,04:30:02
3399,1.048798890533409,1.1224384479553406,null,1.12,04:30:07
3400,1.0637969034206267,1.1222559267300198,null,1.12,04:30:12
3401,1.0686906196141428,1.1223623472590862,null,1.12,04:30:16
3402,1.084721205015334,1.1224736528222656,null,1.12,04:30:21
3403,1.0955333477991336,1.12258451171308,null,1.12,04:30:26
3404,1.1089455790545024,1.12269504545562,null,1.12,04:30:31
3405,1.1194128567889208,1.1228180493301527,null,1.12,04:30:36
3406,1.1472524211337896,1.1229597119909147,null,1.12,04:30:40
3407,1.1585284666843847,1.1231011085676021,null,1.12,04:30:45
3408,1.173865624977613,1.1232517105423512,null,1.12,04:30:50
3409,1.1790919957434682,1.1233998045428135,null,1.12,04:30:55
3410,1.179735635706502,1.1235322287737246,null,1.12,04:30:59
3411,1.1851435962210959,1.1236688589456014,null,1.12,04:31:04
3412,1.1919226442381545,1.123792744065303,null,1.12,04:31:09
3413,1.2012869272474944,1.1239129078528645,null,1.12,04:31:14
3414,1.2158071678646618,1.124040414198844,null,1.12,04:31:18
3415,1.2196891543762902,1.1241567043676506,null,1.12,04:31:23
3416,1.2293436242434392,1.1242817216746386,null,1.12,04:31:28
3417,1.2350210998337698,1.1243976626853642,null,1.12,04:31:33
3418,1.2359849884996428,1.1245068471364446,null,1.12,04:31:38
3419,1.237659029574839,1.1245961020185118,null,1.12,04:31:43
3420,1.2408984219552277,1.124671258816817,null,1.12,04:31:47
3421,0.959892860493065,1.1244467586699234,null,1.12,04:31:54
3422,0.9731172039459568,1.1242290926470693,null,1.12,04:31:59
3423,0.9921207200000245,1.1240250133667973,null,1.12,04:32:04
3424,0.9957701708720352,1.1238140535210515,null,1.12,04:32:08
3425,1.021158975535263,1.1236245582217985,null,1.12,04:32:13
3426,1.0396477303133493,1.1234480359982977,null,1.12,04:32:18
3427,1.0496993615393988,1.1232694667954701,null,1.12,04:32:23
3428,1.0591046175466594,1.123100187506005,null,1.12,04:32:28
3429,1.0675361982400546,1.122935030845417,null,1.12,04:32:33
3430,1.0770104910720257,1.1227772329244272,null,1.12,04:32:38
3431,1.088694793228635,1.1229044880866288,null,1.12,04:32:43
3432,1.0965490918467231,1.1230288944717226,null,1.12,04:32:47
3433,1.1022373115796786,1.123157579422723,null,1.12,04:32:52
3434,1.1201952514723081,1.123294547638258,null,1.12,04:32:57
3435,1.1252771788933063,1.1234288726957937,null,1.12,04:33:01
3436,1.1439793751875484,1.1235647493515706,null,1.12,04:33:06
3437,1.1545238394792428,1.123697785637808,null,1.12,04:33:11
3438,1.1642581893450976,1.1238148489647857,null,1.12,04:33:16
3439,1.1675606157531864,1.1239181757498904,null,1.12,04:33:20
3440,1.1747668187112636,1.1240145923445912,null,1.12,04:33:25
3441,1.1838217790670638,1.1241095142551532,null,1.12,04:33:30
3442,1.1795993879753226,1.1241815935628099,null,1.12,04:33:35
3443,1.1897450521252115,1.1242490617987493,null,1.12,04:33:39
3444,1.1908094916639784,1.1242975378866766,null,1.12,04:33:44
3445,1.1850538468161755,1.1243378107815813,null,1.12,04:33:49
3446,1.1884792336686947,1.1243754314459717,null,1.12,04:33:54
3447,1.1806494606698068,1.1243957646444693,null,1.12,04:33:58
3448,1.1812128996935196,1.1244102378426575,null,1.12,04:34:03
3449,1.1840906124516495,1.1244295528698738,null,1.12,04:34:08
3450,1.1858326223758562,1.124442867536421,null,1.12,04:34:13
3451,0.9644482142970034,1.1242291835942602,null,1.12,04:34:22
3452,0.9661561727299611,1.1240110382013158,null,1.12,04:34:27
3453,0.977333610048146,1.1237966378735302,null,1.12,04:34:32
3454,0.986550119057075,1.1235851954921612,null,1.12,04:34:36
3455,0.9936651814097877,1.1233860381250527,null,1.12,04:34:41
3456,0.9957658578578876,1.123182745059103,null,1.12,04:34:46
3457,1.008178806277162,1.1229892580279932,null,1.12,04:34:51
3458,1.0198527002653797,1.1228035202565783,null,1.12,04:34:56
3459,1.038014328184379,1.1226360512931817,null,1.12,04:35:00
3460,1.0487694622673656,1.1224753835168242,null,1.12,04:35:05
3461,1.064074161529646,1.1225784260224998,null,1.12,04:35:10
3462,1.0831614171028394,1.1226888176504344,null,1.12,04:35:14
3463,1.1036953043229625,1.1228082169970006,null,1.12,04:35:19
3464,1.1240765206500372,1.1229248066211093,null,1.12,04:35:24
3465,1.1331771901808514,1.123034012057225,null,1.12,04:35:28
3466,1.1329133791524262,1.1231265972802138,null,1.12,04:35:33
3467,1.1382382200447996,1.123194738697824,null,1.12,04:35:38
3468,1.1482299326888494,1.123250654599567,null,1.12,04:35:43
3469,1.168260509782368,1.1233125653526501,null,1.12,04:35:48
3470,1.1705907857302895,1.1233747424295848,null,1.12,04:35:53
3471,1.1708828211227387,1.1234298175295632,null,1.12,04:35:58
3472,1.1798864442244923,1.1234667927274091,null,1.12,04:36:03
3473,1.1789955039550035,1.1234844645722581,null,1.12,04:36:08
3474,1.181630886901077,1.1234966457026556,null,1.12,04:36:12
3475,1.184251951436901,1.1235036261456777,null,1.12,04:36:17
3476,1.1868874906649916,1.1235065868743512,null,1.12,04:36:22
3477,1.190472253419294,1.1235073741748336,null,1.12,04:36:27
3478,1.1904869861189336,1.1235040058302186,null,1.12,04:36:31
3479,1.184845925002842,1.1234870512997466,null,1.12,04:36:36
3480,1.1928407792112883,1.1234704753400728,null,1.12,04:36:41
3481,0.9707927450858007,1.1232242273774935,null,1.12,04:36:50
3482,0.986627659666585,1.1229952227592315,null,1.12,04:36:54
3483,0.9931923487052755,1.1227716217291919,null,1.12,04:36:59
3484,1.0012180314576524,1.122551711482372,null,1.12,04:37:04
3485,1.0131023290701124,1.1223437888542243,null,1.12,04:37:09
3486,1.020613136530479,1.122142505716954,null,1.12,04:37:14
3487,1.0263787451859852,1.1219495612040584,null,1.12,04:37:19
3488,1.0433332612877082,1.1217666233880461,null,1.12,04:37:24
3489,1.0520242316897601,1.1215818679915859,null,1.12,04:37:28
3490,1.0640884962025052,1.121398637670087,null,1.12,04:37:33
3491,1.0876578697354902,1.1215279553293842,null,1.12,04:37:38
3492,1.1058260825626987,1.1216599055430285,null,1.12,04:37:43
3493,1.1404985588985326,1.1218160949403948,null,1.12,04:37:47
3494,1.148853113150213,1.1219665893890023,null,1.12,04:37:52
3495,1.1583515193395875,1.1221161965946194,null,1.12,04:37:57
3496,1.1690340205228127,1.1222652692491393,null,1.12,04:38:02
3497,1.1831522456159527,1.1224162157406061,null,1.12,04:38:07
3498,1.188477055454595,1.12255166957245,null,1.12,04:38:12
3499,1.195241607874112,1.1226948939241383,null,1.12,04:38:17
3500,1.20516050038896,1.1228450349644183,null,1.12,04:38:21
3501,1.2052183115045403,1.1229799224211372,null,1.12,04:38:26
3502,1.2160582867962506,1.1230978788048926,null,1.12,04:38:31
3503,1.221481336817274,1.123214397388163,null,1.12,04:38:35
3504,1.2203660780932417,1.1233232981689474,null,1.12,04:38:41
3505,1.224984400489504,1.1234173599755362,null,1.12,04:38:45
3506,1.2314064972391388,1.1234799786489178,null,1.12,04:38:50
3507,1.2402054361080084,1.1235335459117781,null,1.12,04:38:55
3508,1.2476768579041224,1.1235875565464346,null,1.12,04:39:01
3509,1.2598989816206745,1.1236559132488417,null,1.12,04:39:05
3510,1.271373999693375,1.1237285259781535,null,1.12,04:39:10
3511,0.9527499500079422,1.12347807699005,null,1.12,04:39:17
3512,0.9610116092424408,1.1232361640058912,null,1.12,04:39:22
3513,0.9729013604065532,1.1229955726567187,null,1.12,04:39:27
3514,0.9912738698273911,1.1227741292467939,null,1.12,04:39:31
3515,0.9926593296511074,1.1225528972966583,null,1.12,04:39:36
3516,1.0077867930810442,1.1223382562632949,null,1.12,04:39:41
3517,1.01556619076113,1.122126527403222,null,1.12,04:39:45
3518,1.0265149123492736,1.121914985748528,null,1.12,04:39:50
3519,1.0399139942455893,1.1217166481720666,null,1.12,04:39:55
3520,1.0522055284752818,1.1215302971055965,null,1.12,04:40:00
3521,1.0721926084565885,1.1216352042051705,null,1.12,04:40:04
3522,1.086006503517781,1.121738277975792,null,1.12,04:40:09
3523,1.1057233684373537,1.121854717961748,null,1.12,04:40:14
3524,1.1272753884890692,1.1219885410880877,null,1.12,04:40:19
3525,1.1459363147063062,1.1221343789569969,null,1.12,04:40:23
3526,1.166819862356075,1.122277745365563,null,1.12,04:40:28
3527,1.1570534452095362,1.1223843193485081,null,1.12,04:40:33
3528,1.1601946024575696,1.122479976580524,null,1.12,04:40:38
3529,1.163586431177185,1.1225721853967583,null,1.12,04:40:42
3530,1.1699524295419919,1.1226571617949326,null,1.12,04:40:47
3531,1.169035683755219,1.1227213209610372,null,1.12,04:40:52
3532,1.1666741112258252,1.1227781365980989,null,1.12,04:40:56
3533,1.1706030914317078,1.1228199676502295,null,1.12,04:41:01
3534,1.177293800111003,1.1228616316383586,null,1.12,04:41:06
3535,1.1869673889177377,1.122907411659157,null,1.12,04:41:11
3536,1.1854495124913833,1.12293067283883,null,1.12,04:41:15
3537,1.1927525065123115,1.1229383561863868,null,1.12,04:41:20
3538,1.2007982578837457,1.1229487896454466,null,1.12,04:41:25
3539,1.2093161358640407,1.1229627659383685,null,1.12,04:41:30
3540,1.2206554809002972,1.1229861510253125,null,1.12,04:41:34
3541,0.96735336210736,1.1227441945396557,null,1.12,04:41:41
3542,0.9721288487237212,1.1224969074788897,null,1.12,04:41:46
3543,0.9795679006008897,1.1222561112296427,null,1.12,04:41:51
3544,0.9905751945994077,1.1220144767161537,null,1.12,04:41:56
3545,0.9953907177777354,1.1217736977091244,null,1.12,04:42:00
3546,1.000031120208507,1.1215306617344114,null,1.12,04:42:05
3547,1.016067651401623,1.1213023100972086,null,1.12,04:42:10
3548,1.0273814940185326,1.1210832037324574,null,1.12,04:42:15
3549,1.0326511278153905,1.1208684837065084,null,1.12,04:42:20
3550,1.0326800286599267,1.120642147938968,null,1.12,04:42:24
3551,1.04111703011731,1.1207249075826997,null,1.12,04:42:29
3552,1.0610595827387017,1.1208089961078251,null,1.12,04:42:34
3553,1.077254834052528,1.1208964439179196,null,1.12,04:42:38
3554,1.0932679522261737,1.1209907063274858,null,1.12,04:42:43
3555,1.1093537431767526,1.121099847758796,null,1.12,04:42:48
3556,1.1267007640265736,1.1212155298871442,null,1.12,04:42:53
3557,1.1530048532182031,1.1213520888526116,null,1.12,04:42:57
3558,1.1794926421638077,1.1215025208245133,null,1.12,04:43:02
3559,1.1967709528923745,1.1216636100804092,null,1.12,04:43:07
3560,1.2065915466265766,1.1218206904267918,null,1.12,04:43:12
3561,1.2042302975992734,1.1219593550277838,null,1.12,04:43:17
3562,1.2127397637388173,1.1220991139243583,null,1.12,04:43:22
3563,1.2179423421646591,1.122237015613016,null,1.12,04:43:26
3564,1.218179270830411,1.1223606291574482,null,1.12,04:43:31
3565,1.2245329956741422,1.122465262020408,null,1.12,04:43:36
3566,1.2270508177564874,1.12255234321919,null,1.12,04:43:40
3567,1.2295605567086803,1.1226216716562496,null,1.12,04:43:45
3568,1.2319450687388078,1.1226796467791362,null,1.12,04:43:50
3569,1.2298546268381894,1.1227233356474857,null,1.12,04:43:55
3570,1.2291604267478482,1.1227527586686987,null,1.12,04:43:59
3571,0.9608388908836122,1.1225035593691899,null,1.12,04:44:09
3572,0.9716113649858401,1.1222634750632716,null,1.12,04:44:14
3573,0.9825107231452455,1.1220399367842326,null,1.12,04:44:19
3574,0.9846167128323209,1.1218082531133697,null,1.12,04:44:23
3575,0.9846163339977729,1.121572056387693,null,1.12,04:44:28
3576,0.9950920576007651,1.1213495995202287,null,1.12,04:44:33
3577,1.012876115517046,1.1211440229207363,null,1.12,04:44:38
3578,1.0305592580889198,1.1209494408218104,null,1.12,04:44:42
3579,1.0456378545727054,1.1207552600618043,null,1.12,04:44:47
3580,1.0607547615636643,1.120564398130006,null,1.12,04:44:52
3581,1.0730439855673328,1.1206792241104695,null,1.12,04:44:56
3582,1.0838701246878844,1.120788537211342,null,1.12,04:45:01
3583,1.1079067642482185,1.1209087578544874,null,1.12,04:45:06
3584,1.1142766371602693,1.1210139491116173,null,1.12,04:45:10
3585,1.1260193780135834,1.1211173873368703,null,1.12,04:45:15
3586,1.1350225211387222,1.1212264165703996,null,1.12,04:45:20
3587,1.1436520907549317,1.1213351042469106,null,1.12,04:45:24
3588,1.1597245447095383,1.1214475222187048,null,1.12,04:45:29
3589,1.1669418187637306,1.121550254538979,null,1.12,04:45:34
3590,1.1749229973496491,1.1216377606930987,null,1.12,04:45:39
3591,1.1799527976250752,1.1217131396037268,null,1.12,04:45:44
3592,1.1863136838437447,1.1217852878082306,null,1.12,04:45:48
3593,1.1900373354344305,1.121836415302431,null,1.12,04:45:53
3594,1.1935402315640211,1.1218686591058846,null,1.12,04:45:58
3595,1.2037547554952108,1.1219139931881588,null,1.12,04:46:03
3596,1.2069147065548358,1.1219583855479693,null,1.12,04:46:07
3597,1.2127289317465437,1.122004138226904,null,1.12,04:46:12
3598,1.2181691165781807,1.1220552093581408,null,1.12,04:46:17
3599,1.2213056838081564,1.1220963452662163,null,1.12,04:46:22
3600,1.2291863469312765,1.1221365452184988,null,1.12,04:46:27
3601,0.9572696413371159,1.1219029640091123,null,1.12,04:46:34
3602,0.9712032331868934,1.1216781501390531,null,1.12,04:46:39
3603,0.9770015313815474,1.1214564129771876,null,1.12,04:46:43
3604,0.9866188806285588,1.1212443070791014,null,1.12,04:46:48
3605,0.9981592179984331,1.1210451283084102,null,1.12,04:46:53
3606,1.0060098091093708,1.120850321338729,null,1.12,04:46:58
3607,1.0130760515031723,1.1206587650551436,null,1.12,04:47:02
3608,1.0338508363234407,1.1204842902999352,null,1.12,04:47:07
3609,1.0523749072484436,1.12031726490055,null,1.12,04:47:12
3610,1.0779620609404579,1.1201787826565397,null,1.12,04:47:17
3611,1.0845906151541023,1.120302626164404,null,1.12,04:47:22
3612,1.0989955314587254,1.1204247312855915,null,1.12,04:47:26
3613,1.12153278295717,1.1205606669965582,null,1.12,04:47:31
3614,1.1441191127032,1.1207055203864298,null,1.12,04:47:36
3615,1.1566012430209298,1.1208522669995824,null,1.12,04:47:41
3616,1.1586525862707833,1.1209896934763184,null,1.12,04:47:45
3617,1.1602364109474448,1.1211111265153868,null,1.12,04:47:50
3618,1.1651639791473958,1.1212259783765284,null,1.12,04:47:55
3619,1.1677634785702877,1.1213259673413245,null,1.12,04:47:59
3620,1.1727931269174048,1.1214189229384088,null,1.12,04:48:04
3621,1.1837273154264008,1.1215035995111855,null,1.12,04:48:10
3622,1.1936142607402662,1.1215740709968673,null,1.12,04:48:14
3623,1.1951230270002926,1.121637860547344,null,1.12,04:48:19
3624,1.195640822197757,1.1216776489557234,null,1.12,04:48:24
3625,1.2028010447623028,1.1217205145977178,null,1.12,04:48:29
3626,1.2056688690102708,1.1217663932465052,null,1.12,04:48:33
3627,1.2031836588812592,1.1218022726270613,null,1.12,04:48:38
3628,1.207939097095352,1.121839644669895,null,1.12,04:48:43
3629,1.2173486635370994,1.1218788816493563,null,1.12,04:48:47
3630,1.2261345831860613,1.1219260123797095,null,1.12,04:48:52
3631,0.9595016051703799,1.1216969881056662,null,1.12,04:48:59
3632,0.9647358025227188,1.121473200003631,null,1.12,04:49:04
3633,0.9803893246833237,1.1212648547638857,null,1.12,04:49:08
3634,0.9841561830035308,1.1210671305449844,null,1.12,04:49:13
3635,0.9945995435302535,1.120874647151752,null,1.12,04:49:18
3636,1.003115638746956,1.1206864234024334,null,1.12,04:49:23
3637,1.0178430802544847,1.120506704920822,null,1.12,04:49:28
3638,1.033496564143923,1.1203379788787973,null,1.12,04:49:33
3639,1.0469003265944403,1.1201883290744385,null,1.12,04:49:37
3640,1.0672024756428327,1.1200551911437382,null,1.12,04:49:42
3641,1.0804880084006245,1.120181643111716,null,1.12,04:49:47
3642,1.0982968273555949,1.1203066467280471,null,1.12,04:49:52
3643,1.1214130816658323,1.1204405408777525,null,1.12,04:49:57
3644,1.1192081076284182,1.1205682322959807,null,1.12,04:50:02
3645,1.1252840392499297,1.1206899937751618,null,1.12,04:50:06
3646,1.1305083458082996,1.1207977238895361,null,1.12,04:50:11
3647,1.1405525821210678,1.120911830362496,null,1.12,04:50:16
3648,1.1409239966965168,1.121011796092089,null,1.12,04:50:21
3649,1.142965011109245,1.1210934878670917,null,1.12,04:50:26
3650,1.1495219553057663,1.121170992891364,null,1.12,04:50:30
3651,1.158596993874315,1.1212539657848744,null,1.12,04:50:35
3652,1.1703023785595024,1.1213437953046694,null,1.12,04:50:40
3653,1.1737876902111553,1.121427676005011,null,1.12,04:50:45
3654,1.178628387333901,1.1214945340740272,null,1.12,04:50:49
3655,1.1756864603468289,1.121540085474358,null,1.12,04:50:54
3656,1.1826135630098575,1.1215769770041697,null,1.12,04:50:59
3657,1.1825701914880644,1.121600410998396,null,1.12,04:51:03
3658,1.1864577872582265,1.1216141376685729,null,1.12,04:51:08
3659,1.1911259232003995,1.1216171052199595,null,1.12,04:51:13
3660,1.1940331954082413,1.1216180600683183,null,1.12,04:51:18
3661,0.9611448383249082,1.1213770673807397,null,1.12,04:51:25
3662,0.9797224116360151,1.1211463051801889,null,1.12,04:51:30
3663,1.001819943139485,1.1209312532073694,null,1.12,04:51:35
3664,1.0152243847614857,1.1207222352915158,null,1.12,04:51:39
3665,1.0263352502513745,1.1205232636099305,null,1.12,04:51:44
3666,1.0351296546637256,1.1203262575530546,null,1.12,04:51:49
3667,1.0415095076115106,1.120135269715448,null,1.12,04:51:53
3668,1.0430309453828774,1.1199366420179424,null,1.12,04:51:58
3669,1.0608886495053493,1.1197553068085795,null,1.12,04:52:03
3670,1.0758418164017451,1.1195855126270047,null,1.12,04:52:07
3671,1.074435977148493,1.1197006202544373,null,1.12,04:52:12
3672,1.0850518276813965,1.1198153557244688,null,1.12,04:52:17
3673,1.0980455336489578,1.1199396226926386,null,1.12,04:52:22
3674,1.1046992360216632,1.1200569235808515,null,1.12,04:52:27
3675,1.1146829559781137,1.1201785135223288,null,1.12,04:52:31
3676,1.1382217896723343,1.1203147701646705,null,1.12,04:52:36
3677,1.1421410775760465,1.1204500371896144,null,1.12,04:52:41
3678,1.1409340255725,1.1205676259990485,null,1.12,04:52:46
3679,1.1424186830274998,1.1206715613128235,null,1.12,04:52:50
3680,1.1460746858722552,1.1207641642885204,null,1.12,04:52:55
3681,1.1549830862582575,1.1208637721340473,null,1.12,04:53:00
3682,1.1624812424136832,1.1209529806570855,null,1.12,04:53:04
3683,1.1653055428522352,1.1210285422107225,null,1.12,04:53:09
3684,1.1673866354140774,1.1210859527630836,null,1.12,04:53:14
3685,1.1649935625871022,1.1211246473423013,null,1.12,04:53:18
3686,1.1709444804677736,1.1211534331084787,null,1.12,04:53:23
3687,1.1763331536888435,1.1211783660079395,null,1.12,04:53:28
3688,1.1764511990622832,1.1211940387757238,null,1.12,04:53:33
3689,1.1804336169792897,1.1211965663831012,null,1.12,04:53:37
3690,1.1833598162433936,1.121197102464122,null,1.12,04:53:42
3691,0.9593281906300857,1.1209750308272015,null,1.12,04:53:50
3692,0.9655745662094647,1.120759304264835,null,1.12,04:53:54
3693,0.9798281497204072,1.120553293371859,null,1.12,04:53:59
3694,0.9894373640833718,1.12035539974912,null,1.12,04:54:04
3695,0.997232694145157,1.120160056792178,null,1.12,04:54:08
3696,1.0166923103673862,1.1199779424618932,null,1.12,04:54:13
3697,1.0397454294475874,1.1198184422067121,null,1.12,04:54:18
3698,1.0473416051188948,1.1196603760389099,null,1.12,04:54:22
3699,1.0521981368805624,1.1195017531884413,null,1.12,04:54:27
3700,1.0614627983192433,1.1193457524352617,null,1.12,04:54:32
3701,1.0731133835024809,1.119457386443907,null,1.12,04:54:37
3702,1.0881854123496681,1.1195805778726977,null,1.12,04:54:42
3703,1.0992205519879248,1.1197070819901458,null,1.12,04:54:47
3704,1.120034626804831,1.119844993362252,null,1.12,04:54:51
3705,1.1399516825376028,1.1199955755816775,null,1.12,04:54:56
3706,1.1529316514180161,1.12013641075186,null,1.12,04:55:01
3707,1.163688436424084,1.1202695305263395,null,1.12,04:55:06
3708,1.1745304396346072,1.1203929220066966,null,1.12,04:55:10
3709,1.1812390908792962,1.1205147666066864,null,1.12,04:55:15
3710,1.1855112819894125,1.1206247663410656,null,1.12,04:55:20
3711,1.1878666151704467,1.120730152696388,null,1.12,04:55:25
3712,1.1989183450255045,1.1208318236251973,null,1.12,04:55:30
3713,1.2018918961499987,1.1209076792654324,null,1.12,04:55:34
3714,1.1964870464589028,1.1209706567752862,null,1.12,04:55:39
3715,1.1957888485293262,1.1210030713030028,null,1.12,04:55:44
3716,1.1982147963073901,1.121032021981877,null,1.12,04:55:48
3717,1.1999961729134814,1.121063022472918,null,1.12,04:55:53
3718,1.199338091402398,1.1210830618435614,null,1.12,04:55:58
3719,1.1994143300442892,1.1210971091095063,null,1.12,04:56:02
3720,1.2006675981521295,1.1211104842493285,null,1.12,04:56:07
3721,0.9597173256406659,1.1208740096875456,null,1.12,04:56:14
3722,0.9748294900573606,1.120650242972492,null,1.12,04:56:19
3723,0.9871159914051227,1.1204335220823487,null,1.12,04:56:24
3724,1.0030289193231197,1.1202275239695973,null,1.12,04:56:28
3725,1.0189060173001063,1.1200321761174685,null,1.12,04:56:33
3726,1.0308466677629835,1.1198497055653602,null,1.12,04:56:38
3727,1.0436508136787706,1.1196712802641582,null,1.12,04:56:43
3728,1.0508662622422655,1.1194905415924081,null,1.12,04:56:48
3729,1.0698950934383609,1.1193143491798625,null,1.12,04:56:52
3730,1.0889272640111776,1.1191457415844395,null,1.12,04:56:57
3731,1.1003658444577247,1.1192945713520137,null,1.12,04:57:02
3732,1.1083698853821191,1.1194327925766707,null,1.12,04:57:07
3733,1.1297481671086727,1.119587243928777,null,1.12,04:57:11
3734,1.1561333711170343,1.1197514967548166,null,1.12,04:57:16
3735,1.1753153438074737,1.1199274466764741,null,1.12,04:57:21
3736,1.1820648052002962,1.1201071861979088,null,1.12,04:57:25
3737,1.1883299048831686,1.1202856286379321,null,1.12,04:57:30
3738,1.1885421183702205,1.1204603214053006,null,1.12,04:57:35
3739,1.1935854388669287,1.1206339719419658,null,1.12,04:57:39
3740,1.2018319326903617,1.1208063410342102,null,1.12,04:57:44
